Local time,Open,High,Low,Close,Volume
06.03.2025 08:30:00.000 GMT+0530,1.08055,1.08058,1.07886,1.07900,7734.0601
06.03.2025 09:30:00.000 GMT+0530,1.07897,1.08046,1.07846,1.08037,5742.8101
06.03.2025 10:30:00.000 GMT+0530,1.08038,1.08121,1.08005,1.08106,5410.5801
06.03.2025 11:30:00.000 GMT+0530,1.08107,1.08203,1.07995,1.08031,7099.5098
06.03.2025 12:30:00.000 GMT+0530,1.08031,1.08226,1.07924,1.07993,13907.4697
06.03.2025 13:30:00.000 GMT+0530,1.07995,1.08171,1.07933,1.08015,20474.7402
06.03.2025 14:30:00.000 GMT+0530,1.08012,1.08072,1.07808,1.08003,15858.8203
06.03.2025 15:30:00.000 GMT+0530,1.08001,1.08038,1.07831,1.07924,13576.79
06.03.2025 16:30:00.000 GMT+0530,1.07923,1.08012,1.07835,1.07995,9978.8896
06.03.2025 17:30:00.000 GMT+0530,1.07996,1.08073,1.07884,1.08002,9623.6201
06.03.2025 18:30:00.000 GMT+0530,1.08005,1.08454,1.07918,1.08264,20263.1992
06.03.2025 19:30:00.000 GMT+0530,1.08265,1.08414,1.08117,1.08375,23764.6504
06.03.2025 20:30:00.000 GMT+0530,1.08373,1.08541,1.08119,1.08174,22158.2793
06.03.2025 21:30:00.000 GMT+0530,1.08175,1.08385,1.08157,1.08178,20405.6309
06.03.2025 22:30:00.000 GMT+0530,1.08177,1.08227,1.07919,1.07973,14179.8398
06.03.2025 23:30:00.000 GMT+0530,1.07970,1.08020,1.07660,1.07841,11336.5
07.03.2025 00:30:00.000 GMT+0530,1.07841,1.08118,1.07832,1.08021,13630.2998
07.03.2025 01:30:00.000 GMT+0530,1.08021,1.08037,1.07858,1.07868,8381.8096
07.03.2025 02:30:00.000 GMT+0530,1.07869,1.07908,1.07754,1.07874,3985.0901
07.03.2025 03:30:00.000 GMT+0530,1.07874,1.07967,1.07850,1.07952,2120.6399
07.03.2025 04:30:00.000 GMT+0530,1.07951,1.07966,1.07853,1.07879,1818.26
07.03.2025 05:30:00.000 GMT+0530,1.07877,1.07957,1.07873,1.07878,2904.04
07.03.2025 06:30:00.000 GMT+0530,1.07880,1.07931,1.07815,1.07905,4952.3701
07.03.2025 07:30:00.000 GMT+0530,1.07904,1.07998,1.07851,1.07997,8292.7305
07.03.2025 08:30:00.000 GMT+0530,1.07996,1.08151,1.07966,1.08060,6236.0801
07.03.2025 09:30:00.000 GMT+0530,1.08060,1.08135,1.08032,1.08134,6264.75
07.03.2025 10:30:00.000 GMT+0530,1.08133,1.08179,1.08080,1.08136,4796.4102
07.03.2025 11:30:00.000 GMT+0530,1.08137,1.08255,1.08084,1.08241,8907.1201
07.03.2025 12:30:00.000 GMT+0530,1.08240,1.08410,1.08204,1.08302,9660.21
07.03.2025 13:30:00.000 GMT+0530,1.08302,1.08553,1.08264,1.08511,13248.0098
07.03.2025 14:30:00.000 GMT+0530,1.08511,1.08717,1.08450,1.08618,11023.9902
07.03.2025 15:30:00.000 GMT+0530,1.08619,1.08674,1.08578,1.08610,9401.8203
07.03.2025 16:30:00.000 GMT+0530,1.08605,1.08605,1.08448,1.08498,8932.3096
07.03.2025 17:30:00.000 GMT+0530,1.08494,1.08575,1.08415,1.08549,9412.0498
07.03.2025 18:30:00.000 GMT+0530,1.08548,1.08891,1.08435,1.08454,25427.6797
07.03.2025 19:30:00.000 GMT+0530,1.08448,1.08823,1.08445,1.08541,25759.0996
07.03.2025 20:30:00.000 GMT+0530,1.08540,1.08873,1.08357,1.08704,27782
07.03.2025 21:30:00.000 GMT+0530,1.08704,1.08731,1.08378,1.08590,16417.2598
07.03.2025 22:30:00.000 GMT+0530,1.08590,1.08646,1.08322,1.08436,14115.0195
07.03.2025 23:30:00.000 GMT+0530,1.08434,1.08448,1.08261,1.08404,10037.6396
08.03.2025 00:30:00.000 GMT+0530,1.08404,1.08445,1.08336,1.08430,6976.0098
08.03.2025 01:30:00.000 GMT+0530,1.08428,1.08495,1.08404,1.08477,4885.6899
08.03.2025 02:30:00.000 GMT+0530,1.08476,1.08518,1.08322,1.08355,4383.3398
10.03.2025 02:30:00.000 GMT+0530,1.08396,1.08424,1.08337,1.08424,549.25
10.03.2025 03:30:00.000 GMT+0530,1.08422,1.08603,1.08402,1.08497,7090.3901
10.03.2025 04:30:00.000 GMT+0530,1.08497,1.08659,1.08486,1.08605,4369.52
10.03.2025 05:30:00.000 GMT+0530,1.08605,1.08676,1.08531,1.08645,6025.0601
10.03.2025 06:30:00.000 GMT+0530,1.08645,1.08717,1.08532,1.08534,6700.7998
10.03.2025 07:30:00.000 GMT+0530,1.08533,1.08562,1.08361,1.08374,10523.5098
10.03.2025 08:30:00.000 GMT+0530,1.08372,1.08389,1.08305,1.08319,8066.8999
10.03.2025 09:30:00.000 GMT+0530,1.08319,1.08379,1.08307,1.08310,6287.0601
10.03.2025 10:30:00.000 GMT+0530,1.08305,1.08360,1.08282,1.08353,7342.5498
10.03.2025 11:30:00.000 GMT+0530,1.08353,1.08452,1.08349,1.08380,9969.29
10.03.2025 12:30:00.000 GMT+0530,1.08380,1.08445,1.08113,1.08231,10410.5303
10.03.2025 13:30:00.000 GMT+0530,1.08231,1.08246,1.08054,1.08103,16787.2305
10.03.2025 14:30:00.000 GMT+0530,1.08102,1.08571,1.08091,1.08516,15233.2695
10.03.2025 15:30:00.000 GMT+0530,1.08518,1.08750,1.08510,1.08612,12738.6104
10.03.2025 16:30:00.000 GMT+0530,1.08614,1.08648,1.08130,1.08509,18023.8809
10.03.2025 17:30:00.000 GMT+0530,1.08510,1.08606,1.08422,1.08444,11589.4902
10.03.2025 18:30:00.000 GMT+0530,1.08444,1.08512,1.08336,1.08354,12567.0498
10.03.2025 19:30:00.000 GMT+0530,1.08353,1.08471,1.08318,1.08454,14936.9102
10.03.2025 20:30:00.000 GMT+0530,1.08454,1.08484,1.08210,1.08373,16306.1201
10.03.2025 21:30:00.000 GMT+0530,1.08373,1.08422,1.08282,1.08306,13117.9502
10.03.2025 22:30:00.000 GMT+0530,1.08305,1.08461,1.08262,1.08299,11150.8203
10.03.2025 23:30:00.000 GMT+0530,1.08299,1.08357,1.08182,1.08298,7841.8599
11.03.2025 00:30:00.000 GMT+0530,1.08299,1.08329,1.08180,1.08320,5879.6899
11.03.2025 01:30:00.000 GMT+0530,1.08320,1.08372,1.08260,1.08366,3338.9099
11.03.2025 02:30:00.000 GMT+0530,1.08371,1.08371,1.08329,1.08361,954.66
11.03.2025 03:30:00.000 GMT+0530,1.08363,1.08421,1.08335,1.08353,1593.74
11.03.2025 04:30:00.000 GMT+0530,1.08355,1.08439,1.08355,1.08397,2423.8799
11.03.2025 05:30:00.000 GMT+0530,1.08398,1.08538,1.08395,1.08519,4423.9399
11.03.2025 06:30:00.000 GMT+0530,1.08519,1.08592,1.08440,1.08584,6829.46
11.03.2025 07:30:00.000 GMT+0530,1.08583,1.08609,1.08504,1.08561,9039.0098
11.03.2025 08:30:00.000 GMT+0530,1.08562,1.08602,1.08493,1.08545,6907.3599
11.03.2025 09:30:00.000 GMT+0530,1.08544,1.08618,1.08507,1.08546,4159.8101
11.03.2025 10:30:00.000 GMT+0530,1.08545,1.08561,1.08360,1.08387,4862.3301
11.03.2025 11:30:00.000 GMT+0530,1.08386,1.08760,1.08369,1.08568,10414.7002
11.03.2025 12:30:00.000 GMT+0530,1.08564,1.09018,1.08556,1.08910,15307.3398
11.03.2025 13:30:00.000 GMT+0530,1.08909,1.09193,1.08850,1.09174,17202.0098
11.03.2025 14:30:00.000 GMT+0530,1.09174,1.09212,1.08963,1.09088,11886.0303
11.03.2025 15:30:00.000 GMT+0530,1.09086,1.09087,1.08828,1.08909,9854.5195
11.03.2025 16:30:00.000 GMT+0530,1.08909,1.09050,1.08815,1.09050,8622.6504
11.03.2025 17:30:00.000 GMT+0530,1.09048,1.09209,1.09023,1.09184,12196.6699
11.03.2025 18:30:00.000 GMT+0530,1.09182,1.09310,1.09118,1.09211,15882.4199
11.03.2025 19:30:00.000 GMT+0530,1.09209,1.09210,1.08955,1.09194,20985.25
11.03.2025 20:30:00.000 GMT+0530,1.09196,1.09289,1.09125,1.09276,16746.2109
11.03.2025 21:30:00.000 GMT+0530,1.09276,1.09299,1.09182,1.09255,10606.3096
11.03.2025 22:30:00.000 GMT+0530,1.09255,1.09353,1.09244,1.09345,8049.25
11.03.2025 23:30:00.000 GMT+0530,1.09345,1.09476,1.09255,1.09312,18412.1191
12.03.2025 00:30:00.000 GMT+0530,1.09311,1.09343,1.09200,1.09202,8932.1699
12.03.2025 01:30:00.000 GMT+0530,1.09202,1.09212,1.09104,1.09193,4642.4902
12.03.2025 02:30:00.000 GMT+0530,1.09197,1.09250,1.09113,1.09127,2544.8301
12.03.2025 03:30:00.000 GMT+0530,1.09128,1.09193,1.09125,1.09161,2948.9299
12.03.2025 04:30:00.000 GMT+0530,1.09161,1.09182,1.09135,1.09144,2495.1699
12.03.2025 05:30:00.000 GMT+0530,1.09142,1.09160,1.09059,1.09091,5536.77
12.03.2025 06:30:00.000 GMT+0530,1.09093,1.09158,1.09064,1.09069,10137.7998
12.03.2025 07:30:00.000 GMT+0530,1.09070,1.09120,1.09036,1.09042,8795.2598
12.03.2025 08:30:00.000 GMT+0530,1.09041,1.09051,1.08965,1.08975,5330.4102
12.03.2025 09:30:00.000 GMT+0530,1.08977,1.09030,1.08962,1.08991,5386.4199
12.03.2025 10:30:00.000 GMT+0530,1.08993,1.09046,1.08955,1.09038,4865.4502
12.03.2025 11:30:00.000 GMT+0530,1.09037,1.09092,1.08923,1.08925,6867.6401
12.03.2025 12:30:00.000 GMT+0530,1.08926,1.09035,1.08877,1.09017,10538.4697
12.03.2025 13:30:00.000 GMT+0530,1.09016,1.09220,1.08980,1.09217,17203.2305
12.03.2025 14:30:00.000 GMT+0530,1.09217,1.09268,1.09137,1.09148,12551.3398
12.03.2025 15:30:00.000 GMT+0530,1.09146,1.09214,1.09048,1.09064,10579.4199
12.03.2025 16:30:00.000 GMT+0530,1.09063,1.09133,1.08996,1.09013,12475.6602
12.03.2025 17:30:00.000 GMT+0530,1.09011,1.09326,1.08765,1.08783,21879.1309
12.03.2025 18:30:00.000 GMT+0530,1.08784,1.08966,1.08759,1.08825,21209.2891
12.03.2025 19:30:00.000 GMT+0530,1.08824,1.09141,1.08813,1.09131,18170.1406
12.03.2025 20:30:00.000 GMT+0530,1.09131,1.09247,1.09103,1.09247,12748.8604
12.03.2025 21:30:00.000 GMT+0530,1.09245,1.09282,1.09059,1.09061,11852.1104
12.03.2025 22:30:00.000 GMT+0530,1.09060,1.09146,1.09036,1.09073,9364.7002
12.03.2025 23:30:00.000 GMT+0530,1.09071,1.09100,1.08800,1.08847,6986.0098
13.03.2025 00:30:00.000 GMT+0530,1.08849,1.08979,1.08834,1.08905,4655.1201
13.03.2025 01:30:00.000 GMT+0530,1.08905,1.08941,1.08870,1.08886,2389.3301
13.03.2025 02:30:00.000 GMT+0530,1.08890,1.08917,1.08871,1.08891,751.37
13.03.2025 03:30:00.000 GMT+0530,1.08891,1.08903,1.08879,1.08897,910.53
13.03.2025 04:30:00.000 GMT+0530,1.08899,1.08903,1.08839,1.08859,606.65
13.03.2025 05:30:00.000 GMT+0530,1.08860,1.08921,1.08829,1.08921,3975.72
13.03.2025 06:30:00.000 GMT+0530,1.08919,1.08937,1.08867,1.08895,6197.2998
13.03.2025 07:30:00.000 GMT+0530,1.08895,1.08976,1.08891,1.08959,6670.8999
13.03.2025 08:30:00.000 GMT+0530,1.08958,1.08959,1.08853,1.08853,4853.1602
13.03.2025 09:30:00.000 GMT+0530,1.08852,1.08938,1.08821,1.08937,4507.1201
13.03.2025 10:30:00.000 GMT+0530,1.08938,1.08938,1.08796,1.08856,6454.3101
13.03.2025 11:30:00.000 GMT+0530,1.08856,1.08859,1.08697,1.08749,9511.8701
13.03.2025 12:30:00.000 GMT+0530,1.08750,1.08855,1.08599,1.08658,11436.6699
13.03.2025 13:30:00.000 GMT+0530,1.08658,1.08843,1.08595,1.08736,13652.9004
13.03.2025 14:30:00.000 GMT+0530,1.08734,1.08857,1.08691,1.08795,9420.3096
13.03.2025 15:30:00.000 GMT+0530,1.08798,1.08832,1.08628,1.08704,8384.4805
13.03.2025 16:30:00.000 GMT+0530,1.08703,1.08750,1.08452,1.08566,10199.6396
13.03.2025 17:30:00.000 GMT+0530,1.08568,1.08782,1.08266,1.08351,15270.6318
13.03.2025 18:30:00.000 GMT+0530,1.08352,1.08535,1.08229,1.08477,13832.8701
13.03.2025 19:30:00.000 GMT+0530,1.08474,1.08701,1.08465,1.08654,13254.5996
13.03.2025 20:30:00.000 GMT+0530,1.08655,1.08721,1.08542,1.08587,14598.4902
13.03.2025 21:30:00.000 GMT+0530,1.08587,1.08786,1.08555,1.08729,10812.6504
13.03.2025 22:30:00.000 GMT+0530,1.08731,1.08739,1.08546,1.08550,9331.8604
13.03.2025 23:30:00.000 GMT+0530,1.08549,1.08584,1.08523,1.08538,4990.1299
14.03.2025 00:30:00.000 GMT+0530,1.08539,1.08573,1.08480,1.08486,3931.6699
14.03.2025 01:30:00.000 GMT+0530,1.08487,1.08564,1.08468,1.08538,3168.46
14.03.2025 02:30:00.000 GMT+0530,1.08552,1.08554,1.08510,1.08554,1486.4399
14.03.2025 03:30:00.000 GMT+0530,1.08553,1.08564,1.08517,1.08532,1202.65
14.03.2025 04:30:00.000 GMT+0530,1.08533,1.08555,1.08508,1.08551,1957.84
14.03.2025 05:30:00.000 GMT+0530,1.08549,1.08589,1.08487,1.08495,3090.47
14.03.2025 06:30:00.000 GMT+0530,1.08494,1.08496,1.08408,1.08412,5625.3501
14.03.2025 07:30:00.000 GMT+0530,1.08413,1.08434,1.08345,1.08406,5306.73
14.03.2025 08:30:00.000 GMT+0530,1.08406,1.08462,1.08381,1.08459,8207.8701
14.03.2025 09:30:00.000 GMT+0530,1.08460,1.08467,1.08379,1.08414,5528.0698
14.03.2025 10:30:00.000 GMT+0530,1.08414,1.08519,1.08412,1.08509,6915.8999
14.03.2025 11:30:00.000 GMT+0530,1.08508,1.08509,1.08354,1.08391,7122.6201
14.03.2025 12:30:00.000 GMT+0530,1.08389,1.08476,1.08310,1.08396,8885.8799
14.03.2025 13:30:00.000 GMT+0530,1.08396,1.08571,1.08356,1.08540,9653.0098
14.03.2025 14:30:00.000 GMT+0530,1.08541,1.08625,1.08473,1.08525,7612.8101
14.03.2025 15:30:00.000 GMT+0530,1.08525,1.09130,1.08519,1.08954,16710.4805
14.03.2025 16:30:00.000 GMT+0530,1.08954,1.09096,1.08878,1.08970,17054.7109
14.03.2025 17:30:00.000 GMT+0530,1.08971,1.09118,1.08905,1.08949,12310.0898
14.03.2025 18:30:00.000 GMT+0530,1.08950,1.08983,1.08708,1.08750,11208.0996
14.03.2025 19:30:00.000 GMT+0530,1.08748,1.08868,1.08657,1.08782,13267.8799
14.03.2025 20:30:00.000 GMT+0530,1.08780,1.08871,1.08671,1.08718,13196.1602
14.03.2025 21:30:00.000 GMT+0530,1.08718,1.08901,1.08706,1.08834,7721.52
14.03.2025 22:30:00.000 GMT+0530,1.08832,1.08883,1.08794,1.08825,4692.3701
14.03.2025 23:30:00.000 GMT+0530,1.08825,1.08867,1.08737,1.08805,4994.27
15.03.2025 00:30:00.000 GMT+0530,1.08806,1.08849,1.08786,1.08835,3368.1699
15.03.2025 01:30:00.000 GMT+0530,1.08834,1.08863,1.08797,1.08809,3607.75
17.03.2025 02:30:00.000 GMT+0530,1.08839,1.08898,1.08790,1.08824,643.82
17.03.2025 03:30:00.000 GMT+0530,1.08823,1.08858,1.08752,1.08816,3936.1001
17.03.2025 04:30:00.000 GMT+0530,1.08817,1.08855,1.08795,1.08799,2124.5801
17.03.2025 05:30:00.000 GMT+0530,1.08799,1.08833,1.08758,1.08799,2726.51
17.03.2025 06:30:00.000 GMT+0530,1.08800,1.08907,1.08745,1.08833,5025.02
17.03.2025 07:30:00.000 GMT+0530,1.08831,1.08861,1.08798,1.08817,4596.0098
17.03.2025 08:30:00.000 GMT+0530,1.08816,1.08866,1.08772,1.08837,3194.9399
17.03.2025 09:30:00.000 GMT+0530,1.08838,1.08943,1.08780,1.08825,5436.5698
17.03.2025 10:30:00.000 GMT+0530,1.08824,1.08826,1.08741,1.08780,6486.98
17.03.2025 11:30:00.000 GMT+0530,1.08781,1.08847,1.08737,1.08780,9702.54
17.03.2025 12:30:00.000 GMT+0530,1.08782,1.08847,1.08689,1.08766,8923.4199
17.03.2025 13:30:00.000 GMT+0530,1.08765,1.08873,1.08709,1.08839,14508.9297
17.03.2025 14:30:00.000 GMT+0530,1.08841,1.09008,1.08772,1.09001,10114.5703
17.03.2025 15:30:00.000 GMT+0530,1.09000,1.09102,1.08968,1.09082,9350.4102
17.03.2025 16:30:00.000 GMT+0530,1.09081,1.09122,1.08963,1.09024,8732.79
17.03.2025 17:30:00.000 GMT+0530,1.09023,1.09098,1.08877,1.09021,17265.8301
17.03.2025 18:30:00.000 GMT+0530,1.09021,1.09068,1.08975,1.09051,18108.5898
17.03.2025 19:30:00.000 GMT+0530,1.09051,1.09187,1.09024,1.09163,22656.75
17.03.2025 20:30:00.000 GMT+0530,1.09161,1.09300,1.09160,1.09217,11609.3398
17.03.2025 21:30:00.000 GMT+0530,1.09220,1.09265,1.09148,1.09215,6493.0498
17.03.2025 22:30:00.000 GMT+0530,1.09217,1.09242,1.09119,1.09143,4914.8101
17.03.2025 23:30:00.000 GMT+0530,1.09142,1.09268,1.09130,1.09257,12605.8203
18.03.2025 00:30:00.000 GMT+0530,1.09257,1.09258,1.09188,1.09209,3507.78
18.03.2025 01:30:00.000 GMT+0530,1.09210,1.09282,1.09207,1.09236,3677.27
18.03.2025 02:30:00.000 GMT+0530,1.09238,1.09258,1.09191,1.09245,1283.21
18.03.2025 03:30:00.000 GMT+0530,1.09245,1.09251,1.09197,1.09216,1815.84
18.03.2025 04:30:00.000 GMT+0530,1.09217,1.09224,1.09184,1.09184,774.13
18.03.2025 05:30:00.000 GMT+0530,1.09186,1.09214,1.09153,1.09164,3223.8301
18.03.2025 06:30:00.000 GMT+0530,1.09163,1.09194,1.09126,1.09139,4905.7202
18.03.2025 07:30:00.000 GMT+0530,1.09138,1.09165,1.09080,1.09090,7506.52
18.03.2025 08:30:00.000 GMT+0530,1.09088,1.09115,1.09066,1.09086,3601.99
18.03.2025 09:30:00.000 GMT+0530,1.09086,1.09120,1.09082,1.09112,7104.9902
18.03.2025 10:30:00.000 GMT+0530,1.09113,1.09138,1.09077,1.09083,9091.79
18.03.2025 11:30:00.000 GMT+0530,1.09083,1.09217,1.09038,1.09211,6875.48
18.03.2025 12:30:00.000 GMT+0530,1.09209,1.09370,1.09166,1.09356,13904.5195
18.03.2025 13:30:00.000 GMT+0530,1.09355,1.09549,1.09332,1.09517,12530.2197
18.03.2025 14:30:00.000 GMT+0530,1.09519,1.09536,1.09398,1.09507,20921.6797
18.03.2025 15:30:00.000 GMT+0530,1.09507,1.09527,1.09321,1.09344,22744.4609
18.03.2025 16:30:00.000 GMT+0530,1.09346,1.09375,1.09146,1.09166,14734.96
18.03.2025 17:30:00.000 GMT+0530,1.09165,1.09240,1.08930,1.09118,15505.4004
18.03.2025 18:30:00.000 GMT+0530,1.09119,1.09211,1.09019,1.09129,20291.1309
18.03.2025 19:30:00.000 GMT+0530,1.09130,1.09199,1.09073,1.09169,11727.3496
18.03.2025 20:30:00.000 GMT+0530,1.09175,1.09344,1.08971,1.09270,18298.8691
18.03.2025 21:30:00.000 GMT+0530,1.09269,1.09402,1.09238,1.09389,11734.9697
18.03.2025 22:30:00.000 GMT+0530,1.09390,1.09521,1.09389,1.09501,17025.3906
18.03.2025 23:30:00.000 GMT+0530,1.09502,1.09516,1.09409,1.09443,9919.3799
19.03.2025 00:30:00.000 GMT+0530,1.09445,1.09500,1.09419,1.09467,5594.1299
19.03.2025 01:30:00.000 GMT+0530,1.09466,1.09491,1.09432,1.09462,6168.98
19.03.2025 02:30:00.000 GMT+0530,1.09462,1.09487,1.09439,1.09453,2147.8999
19.03.2025 03:30:00.000 GMT+0530,1.09454,1.09465,1.09408,1.09425,6258.98
19.03.2025 04:30:00.000 GMT+0530,1.09424,1.09442,1.09382,1.09390,1461.5699
19.03.2025 05:30:00.000 GMT+0530,1.09390,1.09392,1.09322,1.09350,2569.96
19.03.2025 06:30:00.000 GMT+0530,1.09349,1.09378,1.09339,1.09374,2493.71
19.03.2025 07:30:00.000 GMT+0530,1.09373,1.09453,1.09360,1.09413,3386.96
19.03.2025 08:30:00.000 GMT+0530,1.09414,1.09440,1.09332,1.09386,2151.05
19.03.2025 09:30:00.000 GMT+0530,1.09383,1.09383,1.09284,1.09301,2402.5
19.03.2025 10:30:00.000 GMT+0530,1.09302,1.09365,1.09301,1.09315,2632.6599
19.03.2025 11:30:00.000 GMT+0530,1.09315,1.09329,1.09210,1.09211,9844.3301
19.03.2025 12:30:00.000 GMT+0530,1.09212,1.09233,1.08736,1.08930,17469.1895
19.03.2025 13:30:00.000 GMT+0530,1.08930,1.09108,1.08924,1.09077,12129.3301
19.03.2025 14:30:00.000 GMT+0530,1.09075,1.09106,1.08959,1.09035,11919.2305
19.03.2025 15:30:00.000 GMT+0530,1.09034,1.09046,1.08917,1.09002,6913.3799
19.03.2025 16:30:00.000 GMT+0530,1.09003,1.09133,1.08942,1.09086,13569.1602
19.03.2025 17:30:00.000 GMT+0530,1.09086,1.09179,1.08996,1.09015,17485.5195
19.03.2025 18:30:00.000 GMT+0530,1.09017,1.09041,1.08930,1.08947,12606.1104
19.03.2025 19:30:00.000 GMT+0530,1.08945,1.09009,1.08823,1.08841,13739.6797
19.03.2025 20:30:00.000 GMT+0530,1.08841,1.08882,1.08756,1.08772,7456.8901
19.03.2025 21:30:00.000 GMT+0530,1.08773,1.08866,1.08763,1.08853,6217.7402
19.03.2025 22:30:00.000 GMT+0530,1.08854,1.08856,1.08607,1.08712,13775.1504
19.03.2025 23:30:00.000 GMT+0530,1.08714,1.09136,1.08672,1.09081,19630.7207
20.03.2025 00:30:00.000 GMT+0530,1.09079,1.09133,1.08854,1.08991,13609.2998
20.03.2025 01:30:00.000 GMT+0530,1.08993,1.09064,1.08961,1.09046,2561.8501
20.03.2025 02:30:00.000 GMT+0530,1.09052,1.09077,1.09036,1.09063,956.53
20.03.2025 03:30:00.000 GMT+0530,1.09063,1.09136,1.09038,1.09090,3331.45
20.03.2025 04:30:00.000 GMT+0530,1.09091,1.09122,1.09056,1.09122,1947.4301
20.03.2025 05:30:00.000 GMT+0530,1.09120,1.09170,1.09040,1.09126,5219.52
20.03.2025 06:30:00.000 GMT+0530,1.09127,1.09135,1.09037,1.09061,5488.9399
20.03.2025 07:30:00.000 GMT+0530,1.09061,1.09177,1.09057,1.09094,8419.2197
20.03.2025 08:30:00.000 GMT+0530,1.09094,1.09144,1.09075,1.09100,3594.4199
20.03.2025 09:30:00.000 GMT+0530,1.09099,1.09109,1.09008,1.09035,2363.8301
20.03.2025 10:30:00.000 GMT+0530,1.09036,1.09036,1.08913,1.08959,3433.9099
20.03.2025 11:30:00.000 GMT+0530,1.08958,1.08993,1.08901,1.08937,5958.5698
20.03.2025 12:30:00.000 GMT+0530,1.08934,1.08947,1.08650,1.08798,15477.6504
20.03.2025 13:30:00.000 GMT+0530,1.08798,1.08860,1.08634,1.08658,17139.6797
20.03.2025 14:30:00.000 GMT+0530,1.08657,1.08688,1.08387,1.08525,15017.0898
20.03.2025 15:30:00.000 GMT+0530,1.08526,1.08550,1.08337,1.08462,24122.6191
20.03.2025 16:30:00.000 GMT+0530,1.08462,1.08521,1.08396,1.08498,22073.4395
20.03.2025 17:30:00.000 GMT+0530,1.08500,1.08561,1.08312,1.08341,18643.6699
20.03.2025 18:30:00.000 GMT+0530,1.08340,1.08393,1.08150,1.08262,14799.9102
20.03.2025 19:30:00.000 GMT+0530,1.08259,1.08389,1.08230,1.08297,15274.4697
20.03.2025 20:30:00.000 GMT+0530,1.08298,1.08497,1.08237,1.08477,17509.8691
20.03.2025 21:30:00.000 GMT+0530,1.08476,1.08526,1.08426,1.08490,11268.9102
20.03.2025 22:30:00.000 GMT+0530,1.08489,1.08521,1.08393,1.08448,5075.5298
20.03.2025 23:30:00.000 GMT+0530,1.08446,1.08500,1.08422,1.08487,6193.46
21.03.2025 00:30:00.000 GMT+0530,1.08487,1.08547,1.08475,1.08534,4370.5298
21.03.2025 01:30:00.000 GMT+0530,1.08535,1.08595,1.08520,1.08549,2915.1599
21.03.2025 02:30:00.000 GMT+0530,1.08543,1.08714,1.08543,1.08564,1796.5
21.03.2025 03:30:00.000 GMT+0530,1.08565,1.08592,1.08541,1.08577,1611.1899
21.03.2025 04:30:00.000 GMT+0530,1.08577,1.08581,1.08536,1.08536,807.43
21.03.2025 05:30:00.000 GMT+0530,1.08540,1.08590,1.08512,1.08535,2866.04
21.03.2025 06:30:00.000 GMT+0530,1.08534,1.08560,1.08488,1.08528,5024.8501
21.03.2025 07:30:00.000 GMT+0530,1.08527,1.08554,1.08426,1.08445,7304.2202
21.03.2025 08:30:00.000 GMT+0530,1.08444,1.08467,1.08337,1.08349,2563.3201
21.03.2025 09:30:00.000 GMT+0530,1.08351,1.08370,1.08277,1.08305,2838.5
21.03.2025 10:30:00.000 GMT+0530,1.08302,1.08306,1.08202,1.08288,11396.04
21.03.2025 11:30:00.000 GMT+0530,1.08290,1.08377,1.08247,1.08344,10619.6299
21.03.2025 12:30:00.000 GMT+0530,1.08346,1.08421,1.08272,1.08392,8809.7695
21.03.2025 13:30:00.000 GMT+0530,1.08390,1.08459,1.08243,1.08364,14638.9004
21.03.2025 14:30:00.000 GMT+0530,1.08363,1.08393,1.08250,1.08260,6854.2798
21.03.2025 15:30:00.000 GMT+0530,1.08259,1.08391,1.08259,1.08372,9203.4697
21.03.2025 16:30:00.000 GMT+0530,1.08372,1.08516,1.08355,1.08512,17817.7402
21.03.2025 17:30:00.000 GMT+0530,1.08511,1.08614,1.08299,1.08325,20852.4297
21.03.2025 18:30:00.000 GMT+0530,1.08324,1.08362,1.08255,1.08323,21068.8809
21.03.2025 19:30:00.000 GMT+0530,1.08323,1.08359,1.08190,1.08239,14159.6797
21.03.2025 20:30:00.000 GMT+0530,1.08238,1.08295,1.07971,1.08065,9450.7803
21.03.2025 21:30:00.000 GMT+0530,1.08066,1.08254,1.08048,1.08186,12192.2305
21.03.2025 22:30:00.000 GMT+0530,1.08184,1.08259,1.08055,1.08231,10239.54
21.03.2025 23:30:00.000 GMT+0530,1.08229,1.08272,1.08150,1.08212,6243.8301
22.03.2025 00:30:00.000 GMT+0530,1.08212,1.08247,1.08156,1.08181,3192.05
22.03.2025 01:30:00.000 GMT+0530,1.08178,1.08187,1.08120,1.08179,3015.3101
24.03.2025 02:30:00.000 GMT+0530,1.08168,1.08197,1.08131,1.08197,389.58
24.03.2025 03:30:00.000 GMT+0530,1.08189,1.08309,1.08171,1.08202,4199.4502
24.03.2025 04:30:00.000 GMT+0530,1.08203,1.08374,1.08192,1.08364,2501.1201
24.03.2025 05:30:00.000 GMT+0530,1.08363,1.08403,1.08330,1.08375,4221.73
24.03.2025 06:30:00.000 GMT+0530,1.08376,1.08378,1.08230,1.08263,5403.1699
24.03.2025 07:30:00.000 GMT+0530,1.08263,1.08325,1.08248,1.08253,5313.0898
24.03.2025 08:30:00.000 GMT+0530,1.08252,1.08297,1.08204,1.08207,4356.21
24.03.2025 09:30:00.000 GMT+0530,1.08207,1.08247,1.08174,1.08231,4178.7998
24.03.2025 10:30:00.000 GMT+0530,1.08231,1.08311,1.08186,1.08295,5546.79
